name,featureType,code,lat,lng
Saturna,Locality,108,48.79737,-123.199343
Scotia Bay,Locality,108,59.599783,-133.81873
Scott Cove,Locality,108,50.766433,-126.459772
Seaford,Locality,108,50.083115,-124.901371
Seaside Park,Locality,108,49.516463,-123.484644
Seven Mile Corner,Locality,108,55.899897,-120.318068
Sewall,Locality,108,53.765278,-132.30
Seymour Lake,Locality,108,54.749795,-127.168267
Shannon Bay,Locality,108,53.649709,-132.501724
Shawl Bay,Locality,108,50.855322,-126.557
Shearer Dale,Locality,108,56.066569,-120.084732
Shearwater,Locality,108,52.147222,-128.092778
Shere,Locality,108,53.033199,-119.584614
Sheridan Lake,Locality,108,51.530392,-120.883227
Sheslay,Locality,108,58.259722,-131.794444
Shingle Creek,Locality,108,49.516503,-119.801194
Shirley,Locality,108,48.383122,-123.901294
Shoreholme,Locality,108,50.29986,-117.851148
Shulus,Locality,108,50.133161,-120.851244
Shushartie,Locality,108,50.853916,-127.855651
Shuswap,Locality,108,50.533212,-116.017758
Shuswap Falls,Locality,108,50.293333,-118.819722
Sikanni Chief,Locality,108,57.233225,-122.701543
Silica,Locality,108,49.033187,-117.851119
Silver Creek,Locality,108,50.599846,-119.367873
Silver River,Locality,108,49.5775,-121.819167
Simpson Ranch,Locality,108,56.599884,-122.43484
Sinkut River,Locality,108,53.949827,-123.868126
Skedans,Locality,108,52.964444,-131.608056
Skeena Crossing,Locality,108,55.098403,-127.812747
Skidegate Landing,Locality,108,53.246934,-132.010026
Skookumchuck,Locality,108,49.916544,-115.734401
Skookumchuck,Locality,108,49.937778,-122.408333
Smith River,Locality,108,59.883232,-126.435145
Snake River,Locality,108,59.033265,-122.451613
South Bentinck,Locality,108,52.044217,-126.668153
Spatsum,Locality,108,50.549825,-121.301269
Sproatt,Locality,108,50.083137,-123.034646
Spuzzum,Locality,108,49.688709,-121.41375
Squeah,Locality,108,49.499819,-121.417912
Squirrel Cove,Locality,108,50.116449,-124.918039
Stanley,Locality,108,53.033175,-121.718022
Steamboat,Locality,108,58.683241,-123.718313
Stewardson Inlet,Locality,108,49.416429,-126.318061
Stikine,Locality,108,56.69976,-131.801838
Stillwater,Locality,108,52.049851,-119.951265
Strachan Creek,Locality,108,49.416465,-123.234634
Streatham,Locality,108,53.833129,-126.251535
Stuart Island,Locality,108,50.366447,-125.134719
Sullivan Bay,Locality,108,50.883096,-126.81812
Summit Lake,Locality,108,58.649896,-124.635013
Summit Lake,Locality,108,50.166527,-117.667806
Sunnyside,Locality,108,49.049802,-122.784611
Sunrise Valley,Locality,108,55.866559,-120.66808
Surge Narrows,Locality,108,50.23291,-125.10614
Surprise,Locality,108,59.633123,-133.418719
Sweetwater,Locality,108,55.916563,-120.43474
Tahltan,Locality,108,58.016461,-131.001878
Takla Landing,Locality,108,55.483155,-125.968255
Taku,Locality,108,59.633117,-133.852067
Takysie Lake,Locality,108,53.883135,-125.868191
Tallheo,Locality,108,52.39047,-126.83588
Tanu,Locality,108,52.765556,-131.616389
Tatalrose,Locality,108,53.983134,-125.984865
Tatla Lake,Locality,108,51.899797,-124.601416
Tatlayoko Lake,Locality,108,51.716464,-124.434738
Tatlow,Locality,108,54.699795,-127.118263
Tatogga,Locality,108,57.734526,-129.990718
Tatton,Locality,108,51.7165,-121.367971
Teakerne Arm,Locality,108,50.185895,-124.816649
Telachick,Locality,108,53.866501,-123.201434
Telegraph Cove,Locality,108,50.548611,-126.830278
Tetachuk,Locality,108,53.266459,-126.068175
Theodosia Arm,Locality,108,50.066451,-124.701364
Thompson Sound,Locality,108,50.799772,-126.018093
Three Forks,Locality,108,50.01653,-117.284456
Thurlow,Locality,108,50.449778,-125.368062
Thurston Harbour,Locality,108,52.833045,-131.751669
Tipella,Locality,108,49.733145,-122.151275
Toad River,Locality,108,58.849892,-125.235046
Toby Creek,Locality,108,50.333207,-116.417767
Tomslake,Locality,108,55.549894,-120.084714
Towdystan,Locality,108,52.266461,-125.084776
Tower Lake,Locality,108,56.016563,-120.568082
Trutch,Locality,108,57.733232,-122.951574
Tsay Keh Dene,Locality,108,56.883191,-124.968278
Tulsequah,Locality,108,58.633101,-133.551998
Tupper,Locality,108,55.499894,-120.03471
Tuwanek,Locality,108,49.549793,-123.75132
Twidwell Bend,Locality,108,55.616545,-121.568104
Twin Creeks,Locality,108,49.483129,-123.484644
Ulkatcho,Locality,108,52.999794,-125.701487
Upper Cutbank,Locality,108,55.516556,-120.434726
Valley View,Locality,108,55.983232,-120.251402
Vaucroft Beach,Locality,108,49.516457,-124.001327
Vermilion Crossing,Locality,108,51.033216,-115.984435
Vidette,Locality,108,51.166501,-120.901273
Wagner Ranch,Locality,108,56.515163,-122.238996
Warner Bay,Locality,108,51.04976,-127.101467
Weewanie,Locality,108,53.691667,-128.790278
Welcome Beach,Locality,108,49.483125,-123.901323
Weneez,Locality,108,53.966492,-123.984797
West Landing,Locality,108,55.466487,-126.001589
Westbridge,Locality,108,49.16651,-118.967825
Whaletown,Locality,108,50.099582,-125.050144
Williams Landing,Locality,108,49.43314,-122.517945
Williamsons Landing,Locality,108,49.449796,-123.467976
Willow Valley,Locality,108,55.84989,-120.868087
Willowbrook,Locality,108,55.81656,-120.551407
Willowvale,Locality,108,54.033154,-124.451482
Wilson Landing,Locality,108,49.987897,-119.492307
Wingdam,Locality,108,53.049839,-121.968031
Wistaria,Locality,108,53.849796,-126.268203
Woodcock,Locality,108,55.066452,-128.234982
Woodfibre,Locality,108,49.666466,-123.251308
Woodmere,Locality,108,54.683131,-126.95159
Woods Landing,Locality,108,51.066519,-119.051208
Wright,Locality,108,51.866498,-121.667985
Yaku,Locality,108,54.18304,-133.018428
Yankee Flats,Locality,108,50.516512,-119.367871
Yekooche,Locality,108,54.59982,-125.076524
Yennadon,Locality,108,49.233138,-122.584609
Yreka,Locality,108,50.466418,-127.551463
Zamora,Locality,108,49.149843,-118.984492
Zincton,Locality,108,50.033198,-117.20112
70 Mile,Railway Point,111,51.299829,-121.401293
Ahbau,Railway Point,111,53.215114,-122.402773
Albert Canyon,Railway Point,111,51.13181,-117.87617
Amsbury,Railway Point,111,54.463611,-128.773333
Andimaul,Railway Point,111,55.09979,-127.95164
Angusmac,Railway Point,111,54.59985,-122.701442
Annacis,Railway Point,111,49.166468,-122.934618
Arden Park,Railway Point,111,50.997045,-121.78602
Armstrong Junction,Railway Point,111,50.449847,-119.201197
Arnold,Railway Point,111,49.141477,-122.045701
Arrowsmith,Railway Point,111,49.249781,-124.701341
Atbara,Railway Point,111,49.599863,-117.167776
Azouzetta,Railway Point,111,55.399862,-122.618134
Baker,Railway Point,111,52.999832,-122.501381
Barlow,Railway Point,111,53.042778,-122.407222
Barrett,Railway Point,111,54.427574,-126.771019
Basford,Railway Point,111,53.916507,-122.701418
Basque,Railway Point,111,50.633159,-121.301272
Bear Creek,Railway Point,111,51.341538,-117.469217
Beatton,Railway Point,111,57.233241,-121.451495
Beavermouth,Railway Point,111,51.51654,-117.384496
Bellos,Railway Point,111,53.116502,-122.354713
Bend,Railway Point,111,53.766524,-121.068023
Benledi,Railway Point,111,50.683169,-120.401243
Birchbank,Railway Point,111,49.176244,-117.720562
Blake,Railway Point,111,49.533199,-116.851097
Blue Hills,Railway Point,111,56.649899,-121.21813
Blue River East,Railway Point,111,52.112359,-119.295689
Blue River West,Railway Point,111,52.088748,-119.3068
Bond,Railway Point,111,55.833216,-121.434774
Boulder,Railway Point,111,51.466511,-120.167923
Boundary Road,Railway Point,111,49.1998,-123.017955
Box Lake,Railway Point,111,50.216527,-117.717809
Brandywine,Railway Point,111,50.033136,-123.11798
Bridge,Railway Point,111,53.916507,-122.684751
Bridgeport,Railway Point,111,49.199799,-123.117958
Broman Lake,Railway Point,111,54.398415,-126.166831
Brownsville,Railway Point,111,49.195635,-122.892951
Bryn,Railway Point,111,49.28312,-124.217994
Buick,Railway Point,111,56.749901,-121.219523
Bulkley Canyon,Railway Point,111,55.249799,-127.45163
Bungalow G,Railway Point,111,52.070692,-119.315133
Burke Road,Railway Point,111,49.133135,-122.851281
Burnaby,Railway Point,111,49.249802,-122.901286
Cale,Railway Point,111,53.742894,-122.668078
Cambie,Railway Point,111,50.899853,-118.867864
Cameron Lake,Railway Point,111,49.283116,-124.584672
Canim,Railway Point,111,51.6165,-121.284632
Canoe River,Railway Point,111,52.733199,-119.267928
Cariboo,Railway Point,111,54.016494,-123.951464
Carp,Railway Point,111,54.466503,-123.65147
Caswell,Railway Point,111,55.199858,-122.734798
Cathedral,Railway Point,111,51.433215,-116.417793
Charles,Railway Point,111,52.869311,-119.292933
Cheam View,Railway Point,111,49.283149,-121.667915
China Bar,Railway Point,111,49.79982,-121.451254
Chinook Cove,Railway Point,111,51.249843,-120.15125
Cisco,Railway Point,111,50.14982,-121.567934
Clanwilliam,Railway Point,111,50.966526,-118.351182
Clayburn,Railway Point,111,49.083141,-122.284596
Clemina East,Railway Point,111,52.584588,-119.094306
Clemina West,Railway Point,111,52.534587,-119.106805
Cliffside,Railway Point,111,48.616459,-123.617958
Clode,Railway Point,111,50.002942,-114.851039
Colebank,Railway Point,111,53.298447,-122.51528
Colebrook,Railway Point,111,49.099802,-122.867948
Colvalli,Railway Point,111,49.366545,-115.36771
Comer,Railway Point,111,52.166494,-122.218012
Conrad,Railway Point,111,50.133153,-121.567933
Copper Creek,Railway Point,111,50.080434,-115.791351
Coquitlam,Railway Point,111,49.26647,-122.784616
Cotwood,Railway Point,111,53.066501,-122.368045
Coykendahl,Railway Point,111,49.383187,-118.017799
Crysdale,Railway Point,111,53.58317,-122.668072
Davidson,Railway Point,111,53.916501,-123.251437
Demean,Railway Point,111,55.774881,-121.490329
Dewey,Railway Point,111,54.033187,-121.718054
Dokie,Railway Point,111,55.649877,-121.718111
Dot,Railway Point,111,50.239722,-121.103056
Downie,Railway Point,111,51.155833,-117.812222
Dragon,Railway Point,111,52.858056,-122.421944
Drewry,Railway Point,111,49.428889,-116.816667
Drynoch,Railway Point,111,50.339167,-121.395278
DuBose,Railway Point,111,54.284444,-128.6375
Ekwan,Railway Point,111,58.384444,-121.995278
Elkview,Railway Point,111,49.741111,-114.888611
Elleh,Railway Point,111,58.528611,-122.090556
Encombe,Railway Point,111,54.066944,-124.713056
Esquimalt,Railway Point,111,48.449794,-123.434615
Evans,Railway Point,111,50.319722,-122.7225
Evelyn,Railway Point,111,54.892222,-127.269444
Exstew,Railway Point,111,54.385278,-129.102778
Fairmont,Railway Point,111,50.323889,-115.875833
Falls,Railway Point,111,55.614722,-122.2675
Falls Creek,Railway Point,111,50.069444,-121.548333
Farron,Railway Point,111,49.268056,-118.132778
Faulder,Railway Point,111,49.611111,-119.781944
Fenwick,Railway Point,111,49.481667,-115.509722
Fill,Railway Point,111,51.180833,-121.496944
Finmoore,Railway Point,111,53.983164,-123.601451
Fitzwilliam,Railway Point,111,52.868333,-118.669722
Flat Creek,Railway Point,111,51.216667,-117.684722
Fleming,Railway Point,111,55.253056,-127.571111
Flying U,Railway Point,111,51.463889,-121.253611
Fording,Railway Point,111,50.180833,-114.875278
Foss,Railway Point,111,55.766552,-121.168095
Foster,Railway Point,111,53.013759,-119.13182
Fraine,Railway Point,111,51.487372,-117.492832
Fraser River Junction,Railway Point,111,49.199802,-122.884617
Fraserview,Railway Point,111,53.983175,-122.70142
Frederick,Railway Point,111,50.749834,-120.634586
Garbitt,Railway Point,111,55.483195,-122.78481
Gibbs,Railway Point,111,50.74982,-121.86796
Gibraltar,Railway Point,111,52.448439,-122.40136
Glacier,Railway Point,111,51.266536,-117.517827
Gladwin,Railway Point,111,50.249821,-121.501268
Gleam,Railway Point,111,57.533249,-121.218165
Glen Fraser,Railway Point,111,50.816488,-121.851294
Glenogle,Railway Point,111,51.28321,-116.817804
Goat River,Railway Point,111,53.533193,-120.601332
Goatfell,Railway Point,111,49.116536,-116.184399
Gosnell,Railway Point,111,52.499865,-119.117916
Graham,Railway Point,111,51.399831,-121.31796
Grand Trunk,Railway Point,111,54.894225,-128.396091
Grant Brook,Railway Point,111,52.899873,-118.767915
Greeley,Railway Point,111,51.016529,-118.084507
Green River,Railway Point,111,50.216473,-122.884645
Greenhills,Railway Point,111,50.017109,-114.834372
Greening,Railway Point,111,53.166502,-122.384716
Griffith,Railway Point,111,51.449872,-117.484498
Gutah,Railway Point,111,57.816589,-121.101506
Gyproc,Railway Point,111,49.216468,-122.884618
Halliday,Railway Point,111,54.476161,-128.615526
Hansard,Railway Point,111,54.083186,-121.868061
Harmer,Railway Point,111,49.833219,-114.851036
Hart,Railway Point,111,54.469293,-122.659769
Harvey,Railway Point,111,52.957644,-119.447107
Hawks,Railway Point,111,52.308162,-122.262462
Haysport,Railway Point,111,54.166417,-130.001668
Hayward,Railway Point,111,48.799791,-123.717966
Hector,Railway Point,111,51.433216,-116.334457
Hicks,Railway Point,111,49.833153,-121.434588
Hillbank,Railway Point,111,48.716459,-123.651295
Hilltop,Railway Point,111,50.987322,-121.831854
Hixon,Railway Point,111,53.40678,-122.573619
Hodda,Railway Point,111,54.916521,-122.668118
Horse Creek,Railway Point,111,51.199876,-116.851136
Huble,Railway Point,111,53.983889,-122.649167
Hulatt,Railway Point,111,53.966495,-123.751456
Hulcross,Railway Point,111,55.633205,-122.118125
Huntington,Railway Point,111,54.706741,-127.076595
Hutchison,Railway Point,111,53.9665,-123.334775
Hutton,Railway Point,111,53.983187,-121.618049
Hydro,Railway Point,111,49.166472,-122.551273
Illecillewaet,Railway Point,111,51.1832,-117.751167
Inkitsaph,Railway Point,111,49.99982,-121.517928
Iracard,Railway Point,111,55.749896,-120.168057
Irvine,Railway Point,111,51.649851,-119.684579
Jackman,Railway Point,111,52.949867,-119.384605
Jaleslie,Railway Point,111,50.783166,-120.717923
Jayem,Railway Point,111,49.249788,-124.134657
Johnson,Railway Point,111,51.99983,-121.884663
Kalamalka,Railway Point,111,50.183177,-119.334528
Kallum,Railway Point,111,54.516439,-128.65164
Kamloops Junction,Railway Point,111,50.716503,-120.351242
Kanaka,Railway Point,111,50.116487,-121.567933
Katz,Railway Point,111,49.366484,-121.551246
Keefers,Railway Point,111,50.016487,-121.534596
Kennedy,Railway Point,111,55.116522,-122.801464
Kennedy,Railway Point,111,49.166468,-122.884617
Kidd,Railway Point,111,53.716525,-120.968018
Killy,Railway Point,111,54.499849,-122.668104
Kingsvale,Railway Point,111,49.899826,-120.917906
Kiskatinaw,Railway Point,111,55.766559,-120.568073
Kissick,Railway Point,111,50.716502,-120.48458
Kitselas,Railway Point,111,54.566443,-128.451635
Klua,Railway Point,111,58.633256,-122.501596
Knockholt,Railway Point,111,54.449799,-126.568235
Komo,Railway Point,111,49.833154,-121.417921
Kootenay Landing,Railway Point,111,49.249866,-116.684418
Koster,Railway Point,111,51.249829,-121.417959
Kwinitsa,Railway Point,111,54.216423,-129.551656
Lac la Hache,Railway Point,111,51.799832,-121.484644
Lafferty,Railway Point,111,49.133184,-118.184465
Lakelse,Railway Point,111,54.383104,-128.634967
Larkin,Railway Point,111,50.376111,-119.235278
Lasha,Railway Point,111,50.249821,-121.567937
Lauretta,Railway Point,111,51.086531,-117.917003
Leanchoil,Railway Point,111,51.216545,-116.617795
Legrand,Railway Point,111,53.416528,-120.384654
Lempriere,Railway Point,111,52.449864,-119.134582
Liersch,Railway Point,111,54.4275,-123.354167
Lime,Railway Point,111,51.049824,-121.684629
Line Creek,Railway Point,111,49.864608,-114.85437
Livingstone,Railway Point,111,49.133138,-122.584606
Log Cabin,Railway Point,111,59.766435,-134.952112
Lubin,Railway Point,111,52.8832,-119.320712
Lucas,Railway Point,111,54.455355,-126.534901
Lumby Junction,Railway Point,111,50.233178,-119.267861
Luxor,Railway Point,111,50.766545,-116.21777
MacNeill,Railway Point,111,50.683151,-122.03463
Macalister,Railway Point,111,52.474828,-122.418028
Macdonald,Railway Point,111,51.285981,-117.508105
Mackin,Railway Point,111,52.249828,-122.251349
Malahat,Railway Point,111,48.562778,-123.586111
Manning,Railway Point,111,49.633159,-120.784562
Marne,Railway Point,111,50.633147,-122.417974
Martel,Railway Point,111,50.499825,-121.301268
Marten Lake,Railway Point,111,54.016488,-124.418147
Martinson,Railway Point,111,49.916487,-121.451257
McAbee,Railway Point,111,50.77,-121.154444
McCabe,Railway Point,111,52.938755,-119.408217
McCall,Railway Point,111,54.049825,-124.151472
McConnel,Railway Point,111,49.155424,-116.338571
McCracken,Railway Point,111,50.666504,-120.217903
McLeod,Railway Point,111,55.238684,-127.662747
McMurdo,Railway Point,111,51.133209,-116.767798
McMurphy,Railway Point,111,51.672076,-119.399847
Meadows,Railway Point,111,59.683098,-135.068778
Meldrum,Railway Point,111,52.199827,-122.256903
Merton,Railway Point,111,54.345833,-123.068056
Messiter,Railway Point,111,51.93319,-119.351242
Mission,Railway Point,111,49.133333,-122.30
Moberly,Railway Point,111,51.383209,-117.017813
Moffat,Railway Point,111,52.545662,-122.451365
Monias,Railway Point,111,56.055444,-121.245886
Mons,Railway Point,111,50.133138,-122.951311
Moran,Railway Point,111,50.916488,-121.851297
Morey,Railway Point,111,52.988757,-119.290158
Munro,Railway Point,111,50.739722,-120.695556
Munroe,Railway Point,111,50.566492,-121.30127
Murdale,Railway Point,111,56.366565,-120.868106
Natal,Railway Point,111,49.716551,-114.851033
Nechako,Railway Point,111,53.866503,-123.018094
Needley,Railway Point,111,58.233258,-121.634878
Nichol,Railway Point,111,53.916501,-123.218102
Nichols,Railway Point,111,53.966508,-122.70142
Nicomen,Railway Point,111,49.183143,-122.117926
Nig,Railway Point,111,57.116571,-121.484825
Niteal,Railway Point,111,58.083256,-121.534867
Norlake,Railway Point,111,52.149828,-122.184677
North Star,Railway Point,111,49.549876,-115.75106
Norton,Railway Point,111,49.016476,-122.184591
O'Dell,Railway Point,111,54.266513,-122.634761
O'Keefe,Railway Point,111,50.406111,-119.320833
Olson,Railway Point,111,49.649884,-114.917701
Onward,Railway Point,111,52.066496,-122.001335
Osborn Bay,Railway Point,111,48.883125,-123.684634
Ottertail,Railway Point,111,51.316546,-116.551128
Pacific,Railway Point,111,54.766448,-128.251637
